0.56837	0.72549	0.48789	0.67892
0.84492	0.65686	0.89792	0.60294
0.78075	0.40441	0.80104	0.42647
0.80672	0.3652	0.81834	0.38235
0.86784	0.43627	0.93945	0.44853
0.88617	0.52451	0.95848	0.53676
0.89534	0.60784	0.95502	0.60294
0.82811	0.42402	0.86678	0.43382
0.85409	0.50245	0.90484	0.49265
0.80672	0.67892	0.84775	0.64951
0.62643	0.73039	0.5519	0.70343
0.72422	0.70343	0.71453	0.66912
0.57601	0.54657	0.5	0.53922
0.56684	0.87255	0.48443	0.78922
0.50267	0.75245	0.41176	0.71814
0.20779	0.45833	0.13322	0.47794
0.20932	0.53186	0.12976	0.52451
0.2796	0.46324	0.19723	0.47304
0.27655	0.52941	0.19377	0.53186
0.46448	0.44118	0.33564	0.47304
0.45837	0.50735	0.33391	0.52206
0.45989	0.67892	0.33391	0.66667
0.50726	0.38725	0.41869	0.43873
0.36516	0.44363	0.26298	0.46569
0.36669	0.52206	0.26125	0.52941
0.12376	0.44608	0.072664	0.45343
0.11765	0.51225	0.062284	0.51471
0.1207	0.72549	0.065744	0.66912
0.45684	0.74265	0.33218	0.71814
0.2246	0.7402	0.14187	0.67402
0.10237	0.61765	0.050173	0.59804
0.20321	0.625	0.13322	0.59804
0.37128	0.6348	0.26298	0.60049
0.37892	0.74755	0.26298	0.67402
0.27655	0.625	0.19723	0.59314
0.29335	0.75	0.20415	0.67892
0.54087	0.73529	0.4481	0.68627
0.60657	0.71569	0.53806	0.66422
0.20321	0.24265	0.24221	0.31618
0.45378	0.2402	0.45848	0.31863
0.52406	0.25735	0.51384	0.32843
0.69824	0.2451	0.69377	0.30637
0.67227	0.39461	0.65571	0.41912
0.70283	0.53431	0.68685	0.53431
0.80978	0.53186	0.83391	0.52696
0.56837	0.3848	0.51038	0.43137
0.64018	0.47304	0.59343	0.4902
0.75783	0.46569	0.75087	0.47304
0.62796	0.6348	0.55363	0.60539
0.52559	0.6299	0.4308	0.61275
0.51795	0.4951	0.42561	0.51961
0.17876	0.84559	0.17647	0.72794
0.25668	0.83578	0.25779	0.7451
0.25821	0.77451	0.25952	0.71078
0.1589	0.77941	0.15744	0.69363
0.1696	0.73775	0.11073	0.67402
0.50879	0.31863	0.46886	0.375
0.45531	0.3701	0.35467	0.40931
0.31322	0.23039	0.35813	0.30637
0.25821	0.39951	0.25952	0.39461
0.1482	0.38725	0.15744	0.39216
0.62796	0.22549	0.61765	0.30392
