0.1012	0.60494	0.047759	0.77511
0.10636	0.45247	0.052684	0.61934
0.094643	0.5283	0.040852	0.69564
0.10512	0.61472	0.046316	0.78273
0.093791	0.52133	0.037879	0.68344
0.11242	0.6271	0.060519	0.79248
0.10726	0.54019	0.056303	0.69814
0.22544	0.27032	0.17224	0.46173
0.25398	0.27741	0.20134	0.46635
0.26488	0.28504	0.21142	0.47345
0.2261	0.24359	0.17237	0.43715
0.25547	0.24871	0.20225	0.441
0.23396	0.23331	0.17765	0.42772
0.26647	0.23688	0.21254	0.43009
0.22725	0.27069	0.18568	0.4597
0.39248	0.10867	0.32137	0.32167
0.52679	0.10424	0.45093	0.31792
0.24828	0.43757	0.2048	0.61095
0.16903	0.58936	0.12449	0.74876
0.23315	0.60091	0.1915	0.75827
0.2329	0.53898	0.19285	0.69662
0.14125	0.41281	0.096099	0.58794
0.14543	0.38728	0.092928	0.56615
0.17923	0.6449	0.13412	0.80443
0.23734	0.65695	0.19601	0.8141
0.16429	0.52701	0.12063	0.68678
0.15068	0.42223	0.1084	0.59919
0.14394	0.34445	0.079808	0.53712
0.099628	0.43539	0.047602	0.61203
0.13855	0.47506	0.094932	0.64058
0.26513	0.40057	0.22012	0.57769
0.30774	0.35029	0.26416	0.52791
0.15269	0.38301	0.10847	0.56031
0.17345	0.33001	0.1336	0.50959
0.17381	0.31534	0.12309	0.50405
0.34894	0.31303	0.30588	0.49263
0.20601	0.28667	0.16988	0.47226
0.38833	0.2969	0.34537	0.47562
0.50867	0.074738	0.41834	0.29677
0.62445	0.077341	0.53216	0.29614
0.66709	0.081832	0.56896	0.30591
0.85539	0.56065	0.75147	0.73235
0.86322	0.5215	0.75985	0.68985
0.89386	0.42606	0.78449	0.60218
0.91728	0.38952	0.80431	0.56621
0.93592	0.40336	0.81958	0.58255
0.53373	0.66844	0.48154	0.82814
0.64733	0.64007	0.57697	0.80263
0.65946	0.54634	0.58993	0.71169
0.64617	0.47593	0.57949	0.63864
0.57617	0.51271	0.52127	0.66749
0.5479	0.59068	0.49701	0.74693
